蟺蜎蠖濩	dàn yuān huò hù
蟾踆	chán qūn
蠉飞蝡动	xuān fēi ruǎn dòng
蠒卜	jiǎn bǔ
蠖曲	huò qǔ
蠙珠	bīn zhū
蠛子	miè zǐ
蠡卜	lí bǔ
蠡县	lǐ xiàn
蠡测管窥	lǐ cè guǎn kuī
蠡荠	lí qí
蠡酌管窥	lǐ zhuó guǎn kuī
蠢朴	chǔn piáo
蠯蛤	pí gé
蠹国嚼民	dù guó jiáo mín
蠹居棊处	dù jū què chǔ
蠹居棋处	dù jū qí chǔ
蠹折	dù shé
血中毒	xuè zhòng dú
血债累累	xuè zhài lěi lěi
血地	xuè dì
血忽淋剌	xuè hū lín là
血晕	xiě yùn
血晕妆	xiě yùn zhuāng
血栓栓塞	xuè shuān shuān sè
血流漂卤	xuè liú piāo lǔ
血流漂杵	xuè liú piāo chǔ
血淋淋	xiě lín lín
血管切除术	xuè guǎn qiē chú shù
血糊流拉	xiě hú liú lā
血糊淋剌	xiě hú lín là
血糊糊	xiě hū hū
血肉模糊	xuè ròu mó hu
血胡同	xuè hú tòng
血胡淋剌	xuè hú lín là
血脉不畅	xuè mài bú chàng
血脏	xuè zāng
血豆腐	xiě dòu fǔ
血迹	xuè jì
血迹斑斑	xuè jì bān bān
血道子	xiě dào zi
衄折	nǜ shé
衉血	kè xuè
行不得哥哥	xíng bù dé gē ge
行不更名	xíng bù gēng míng
行不踰方	xíng bù yáo fāng
行业	háng yè
行东	háng dōng
行为	xíng wéi
行为不端	xíng wéi bù duān
行为能力	xíng wéi néng lì
行仆	xíng pú
行伍	háng wǔ
行会	háng huì
行侠好义	xíng xiá hào yì
行几	háng jǐ
行列	háng liè
行列式	háng liè shì
行卜	xíng bǔ
行卷	xíng juàn
行号	háng háo
行号卧泣	xíng háo wò qì
行号巷哭	xíng háo xiàng kū
行唫	xíng yín
行地	xíng dì
行处	xíng chǔ
行头	xíng tou
行子	háng zǐ
行家	háng jia
行家生活	háng jiā shēng huó
行家话	háng jiā huà
行家里手	háng jiā lǐ shǒu
行市	háng shì
行帮	háng bāng
行当	háng dāng
行情	háng qíng
行政处分	xíng zhèng chǔ fèn
行政处罚	xíng zhèng chǔ fá
行曲	xíng qǔ
行李卷	xíng lǐ juàn
行李卷儿	xíng lǐ juǎn er
行杠	xíng gàng
行柸	xíng bēi
行栈	háng zhàn
行款	háng kuǎn
行潦	xíng liáo
行看子	xíng kàn zǐ
行罗	xíng luó
行舍	xíng shè
行若狐鼠	háng ruò hú shǔ
行行出状元	háng háng chū zhuàng yuán
行行子	xíng háng zǐ
行行蛇蚓	háng háng shé yǐn
行规	háng guī
行话	háng huà
行说	xíng shuì
行货	háng huò
行货子	háng huò zǐ
行贾	xíng gǔ
行距	háng jù
行辈	háng bèi
行迹	xíng jì
行道	háng dào
行都	xíng dū
行长	háng zhǎng
行间	háng jiān
行间字里	háng jiān zì lǐ
行阵	háng zhèn
行香子	xíng xiāng zǐ
行鲜	xíng xiǎn
衍处	yǎn chǔ
衍忒	yǎn tuī
衍迤	yǎn yǐ
衍隩	yǎn yù
衒玉求售	zuì yù qiú shòu
衒玉自售	zuì yù zì shòu
衒玉贾石	xuàn yù gǔ shí
衔勒	xián lè
衔蹶	xián juě
街子	jiē zǐ
街溜子	jiē liū zǐ
街猾子	jiē huá zǐ
衙内钻	yá nèi zuàn
衙子	yá zǐ
衡短论长	héng duǎn lùn cháng
衡量	héng liáng
衢地	qú dì
衢处	qú chǔ
衣不曳地	yī bù yè dì
衣冠优孟	yī guàn yōu mèng
衣冠南渡	yì guān nán dù
衣冠墓	yì guān mù
衣冠客	yì guān kè
衣冠扫地	yī guàn sǎo dì
衣冠济楚	yī guàn jì chǔ
衣冠济济	yī guàn jì jì
衣冠盛事	yì guān shèng shì
衣冠礼乐	yī guàn lǐ lè
衣冠齐楚	yī guàn qí chǔ
衣单食薄	yī dān shí bó
衣折	yī shé
衣着	yī zhuó
衣租食税	yì zū shí shuì
衣绣昼行	yì xiù zhòu xíng
衣被	yì pī
衣被群生	yì bèi qún shēng
衣裓	yī jiē
衣裳之会	yī shāng zhī huì
衣裳槅子	yī cháng gé zǐ
衣褐	yì hè
衣襂	yī shān
衣襆	yī pú
衣覆	yì fù
衣轻乘肥	yì qīng chéng féi
衣锦	yì jǐn
衣锦夜游	yì jǐn yè yóu
衣锦夜行	yì jǐn yè xíng
衣锦尚絅	yì jǐn shàng jiōng
衣锦昼游	yì jǐn zhòu yóu
衣锦昼行	yì jǐn zhòu xíng
衣锦荣归	yì jǐn róng guī
衣锦褧衣	yì jǐn jiǒng yī
衣锦过乡	yì jǐn guò xiāng
衣锦还乡	yì jǐn huán xiāng
衣锦食肉	yì jǐn shí ròu
衣马轻肥	yì mǎ qīng féi
补假	bǔ jià
补天柱地	bǔ tiān zhù dì
补种	bǔ zhòng
补给	bǔ jǐ
补给线	bǔ jǐ xiàn
表勒	biǎo lè
表子	biǎo zǐ
表徵	biǎo zhēng
表率	biǎo shuài
表识	biǎo zhì
表貉	biǎo mò
表载	biǎo zǎi
表里为奸	biǎo lǐ wéi jiān
表里相应	biǎo lǐ xiāng yìng
衮实无阙	gǔn shí wú què
衮衣绣裳	gǔn yī xiù cháng
衮裳	gǔn cháng
衰仔	shuāi zǎi
衰嗛	shuāi qiàn
衰庸阘懦	shuāi yōng tà nuò
衰庸阘茸	shuāi yōng tà róng
衰绖	cuī dié
衰萎	shuāi wěi
衰葛	shuāi gě
衰裳	shuāi cháng
衰闇	shuāi ān
衾枕之乐	qīn zhěn zhī yuè
衾裯	qīn dāo
衾裯不掩	qīn dāo bù yǎn
衾裯事	qīn dāo shì
衾裯妾	qīn dāo qiè
衾裯枷锁	qīn dāo jiā suǒ
衾裳	qīn cháng
袁纥	yuán hé
袅娜	niǎo nuó
袅娜娉婷	niǎo nuó pīng tíng
袅袅娉娉	niǎo niǎo píng píng
袅袅娜娜	niǎo niǎo nuó nuó
袒裼裸裎	tǎn xī luǒ chéng
被发左衽	pī fà zuǒ rèn
被发文身	pī fà wén shēn
被发缨冠	pī fà yīng guàn
被山带河	pī shān dài hé
被甲执兵	pī jiǎ zhí bīng
被甲持兵	pī jiǎ chí bīng
被甲据鞍	pī jiǎ jù ān
被甲枕戈	pī jiǎ zhěn gē
被称为	bèi chēng wéi
被褐怀玉	pī hè huái yù
被褐怀珠	pī hè huái zhū
被视为	bèi shì wéi
被评为	bèi píng wéi
被难	bèi nàn
袭侯	xí hòu
袭兴	xí xīng
袭掠	xí lüě
袭迹	xí jì
裁书叙心	cai shu xu xin
裁什	cái shí
裁切	cái qiē
裁划	cái huá
裁处	cái chǔ
裁度	cái duó
裁折	cái shé
裁椷	cái hán
裁琢	cái zhuó
裁缝	cái féng
裁缝铺	cái féng pù
裁长补短	cái cháng bǔ duǎn
裂冠毁冕	liè guàn huǐ miǎn
裂地	liè dì
裂地分茅	liè dì fēn máo
裂巴	liě ba
裂眦嚼齿	liè zì jiáo chǐ
裂裳	liè cháng
裂裳裹膝	liè cháng guǒ xī
裂裳裹足	liè cháng guǒ zú
装么做大	zhuāng mǒ zuò dà
装内行地	zhuāng nèi háng de
装干湿	zhuāng gān shī
装折	zhuāng shé
装模作样	zhuāng mú zuò yàng
装模作样地	zhuāng mú zuò yàng de
装模做样	zhuāng mú zuò yàng
装殻子	zhuāng ké zǐ
装洋吃相	zhuāng yáng chī xiàng
装潢子	zhuāng huáng zǐ
装相	zhuāng xiàng
裒剥	póu bāo
裒沓	póu tà
裔子	yì zǐ
裘弊金尽	qiú bì jīn jìn
裘敝金尽	qiú bì jīn jìn
裘葛	qiú gě
裙屐少年	qún jī shào nián
裨将	pí jiàng
裳帏	cháng wéi
裳帷	cháng wéi
裳服	cháng fú
裳衣	cháng yī
裳裳	cháng cháng
裳裾	cháng jū
裸裎袒裼	luǒ chéng tǎn xī
裹掖	guǒ yè
褎如充耳	yòu rú chōng ěr
褎然	yòu rán
褎然举首	yòu rán jǔ shǒu
褎然冠首	yòu rán guàn shǒu
褎然居首	yòu rán jú shǒu
褒贬与夺	bǎo biǎn yǔ duó
褚小怀大	zhǔ xiǎo huái dà
褚小杯大	zhǔ xiǎo bēi dà
褪去	tùn qù
褪色	tuì shǎi
褭亸	niǎo tuǒ
褰裳	qiān cháng
襃圣侯	bāo shèng hòu
襃德侯	bāo dé hòu
襃绩	bāo jì
襞绩	bì jì
西不着际	xī bù zháo jì
西乐	xī yuè
西仔	xī zǎi
西佛爷	xī fó yé
西兴	xī xīng
西华葛被	xī huá gě bèi
西又不着	xī yòu bù zháo
西子	xī zǐ
西子捧心	xī zǐ pěng xīn
西子湖	xī zǐ hú
西掖	xī yè
西曲	xī qǔ
西曲歌	xī qǔ gē
西泠十子	xī líng shí zǐ
西洋参	xī yáng shēn
西洲曲	xī zhōu qǔ
西湖处士	xī hú chǔ shì
西舍	xī shè
西藏	xī zàng
西镐	xī hào
西门子	xī mén zǐ
西风漂流	xī fēng piāo liú
要不了	yào bù liǎo
要不价	yào bù jie
要不是	yào bú shì
要价还价	yào jià huán jià
要击	yāo jī
要切	yào qiē
要功	yāo gōng
要地	yào dì
要坚定地	yào jiān deng de
要塞	yào sài
要处	yào chǔ
要好好地	yāo hǎo hǎo de
要害之地	yào hài zhī dì
要尽可能地	yào jìn kě néng de
要得	yào de
要恰当地	yào qià dàng de
要挟	yāo xié
要求	yāo qiú
要约	yāo yuē
要适当地	yào shì dàng de
覃及	qín jí
覃吁	qín yù
覃均	qín jūn
覃奥	qín ào
覃平	qín píng
覃庆	qín qìng
覃心	qín xīn
覃志	qín zhì
覃惠	qín huì
覃敷	qín fū
覃爱	qín ài
覃研	qín yán
覃精	qín jīng
覃被	qín bèi
覃訏	qín xǔ
覃转	qín zhuǎn
覃迁	qín qiān
覃霈	qín pèi
覃鬯	qín chàng
覆公折足	fù gōng shé zú
覆地翻天	fù dì fān tiān
覆帱	fù dào
覆手为雨	fù shǒu wéi yǔ
覆折	fù shé
覆是为非	fù shì wéi fēi
覆查	fù zhā
覆沓	fù tà
覆没	fù mò
覆盆子	fù pén zǐ
覆载	fù zǎi
覆逴	fù chuò
见世	xiàn shì
见世报	xiàn shì bào
见义勇为	jiàn yì yǒng wéi
见义当为	jiàn yì dāng wéi
见义必为	jiàn yì bì wéi
见义敢为	jiàn yì gǎn wéi
见几而作	jiàn jī ér zuò
见哭兴悲	jiàn kū xīng bēi
见在佛	jiàn zài fó
见地	jiàn dì
见处	jiàn chǔ
见天见地	jiàn tiān jiàn dì
见小闇大	jiàn xiǎo ān dà
见年	xiàn nián
见幾而作	jiàn jī ér zuò
见弃于人	jiàn qì yǔ rén
见弹求鸮	jiàn dàn qiú háo
见微知著	jiàn wēi zhī zhù
见性成佛	jiàn xìng chéng fó
见粮	xiàn liáng
见素抱朴	xiàn sù bào pǔ
见钱关子	jiàn qián guān zǐ
见镪	jiàn qiǎng
见雀张罗	jiàn què zhāng luó
观今宜鉴古	guān jīn yì jiàn gǔ
观山翫水	guān shān wàn shuǐ
观睄	guān qiáo
观翫	guān wàn
观衅伺隙	guān xìn sì xì
规为	guī wéi
规切	guī qiē
规圜	guī yuán
规处	guī chǔ
规天矩地	guī tiān jǔ dì
规定地	guī deng de
规彟	guī huò
规旋矩折	guī xuán jǔ shé
规瑱	guī tiàn
规矩	guī ju
规矩镜	guī ju jìng
规蒦	guī wò
规迹	guī jì
规重矩叠	guī chóng jǔ dié
觅帖儿	mì tiě ér
觅迹寻踪	mì jì xún zōng
视丹如緑	shì dān rú lù
视为儿戏	shì wéi ér xì
视为寇雠	shì wéi kòu chóu
视为畏途	shì wéi wèi tú
视为知己	shì wéi zhī jǐ
视人如子	shì rén rú zǐ
视微知著	shì wēi zhī zhuó
视民如子	shì mín rú zǐ
视瞭	shì liǎo
觇伺	chān sì
觉地	jué dì
觉得	jué de
觉罗	jué luó
觉罗学	jué luó xué
角力	jué lì
角力戏	jué lì xì
角子	jiǎo zǐ
角子门	jiǎo zǐ mén
角抵	jué dǐ
角抵戏	jué dǐ xì
角抵社	jué dǐ shè
角抵队	jué dǐ duì
角斗	jué dòu
角立杰出	jiao li jie chu
角色	jué sè
角逐	jué zhú
角逐场	jué zhú chǎng
觕朴	cū piáo
觜嶲	zī guī
觞曲	shāng qǔ
觞杓	shāng sháo
解事舍人	jiě shì shè rén
解元	jiè yuán
解剥	jiě bāo
解发佯狂	jiě fà yáng kuáng
解嫚	jiě màn
解子	jiè zǐ
解差	jiè chāi
解弦更张	jiě xián gēng zhāng
解当铺	jiě dàng pù
解折	jiě shé
解数	xiè shù
解款	jiè kuǎn
解法	xiè fǎ
解煞	jiě shà
解甲倒戈	jiě jiǎ dǎo gē
解盐	xiè yán
解粘去缚	jiě nián qù fù
解罗	jiě luó
解舍	jiě shè
解衣槃磅	jiě yī pán páng
解衣盘磅	jiě yī pán páng
解衣磅礴	jiě yī páng bó
解謿	jiě zhāo
解调	jiě tiáo
解豸	xiè zhì
解趣	xiè qù
解送	jiè sòng
触兴	chù xīng
触地	chù dì
触地号天	chù dì hào tiān
触处机来	chù chǔ jī lái
触物兴怀	chù wù xīng huái
触目兴叹	chù mù xīng tàn
触类而长	chù lèi ér cháng
触罗	chù luó
触蹶	chù juě
觰沙	dǎ shā
觱剥剥	bì bāo bāo
觳折	hú shé
言不尽意	yán bù jìn yì
言为心声	yán wéi xīn shēng
言之过早	yán zhì guò zǎo
言之过甚	yán zhī guò shèn
言信行直	yan xin xing zhi
言地	yán dì
言归正传	yán guī zhèng zhuàn
言必有中	yán bì yǒu zhòng
言无不尽	yán wú bù jìn
言有尽而意无穷	yán yǒu jìn ér yì wú qióng
言气卑弱	yan qi bei ruo
言甚详明	yán shèn xiáng míng
言颠语倒	yán diān yǔ dǎo
訏俞	xǔ yú
訑谩	yí màn
訢合	xī hé
訢然	xī rán
訢载	xī zǎi
訬轻	miǎo qīng
訽哗	gòu huá
訾咎	zǐ jiù
訾屈	zǐ qū
訾怨	zǐ yuàn
訾毁	zǐ huǐ
訾病	zǐ bìng
訾短	zǐ duǎn
訾美	zǐ měi
訾訾嚣嚣	zī zī áo áo
訾议	zǐ yì
訾食	zǐ shí
詈夷为跖	lì yí wéi zhí
詈訾	lì zǐ
詈诘	lì jié
詑谩	tuó màn
詹卜	zhān bǔ
詹子	zhān zǐ
詹言曲说	zhān yán qǔ shuō
誉为	yù wéi
誉处	yù chǔ
誊拓	téng tuò
誓以皦日	shì yǐ wéi rì
誖缪	bèi miù
誖谩	bèi màn
諕煞	háo shà
諠客夺主	xī kè duó zhǔ
諠沓	xuān tà
諠湫	xuān qiū
諠聒	xuān guō
謇切	jiǎn qiē
謡曲	yáo qǔ
謦咳	qǐng hāi
謦欬	qǐng kài
謷牙诘屈	áo yá jié qū
謿风	zhāo fēng
警严曲	jǐng yán qǔ
警切	jǐng qiē
警拗	jǐng niù
警省	jǐng xǐng
警迹	jǐng jì
警迹人	jǐng jì rén
警逴	jǐng chuò
警长	jǐng cháng
譬似	pì sì
譬似闲	pì sì xián
讙呀	huān yā
讙哗	huān huá
讛挣	yì zhèng
讝语	zhán yǔ
计似	jì sì
计侯	jì hòu
计出无奈	jì chū wú nai
计处	jì chǔ
计尽力穷	jì jìn lì qióng
计无付之	jì wú fǔ zhī
计日以俟	jì rì yǐ sì
计日而俟	jì rì ér sì
计校	jì jiào
计深虑远	jì shēng lǜ yuǎn
计穷力尽	jì qióng lì jìn
计穷虑尽	jì qióng lǜ jìn
计筴	jì jiā
认不是	rèn bú shì
认为	rèn wéi
认供	rèn gòng
认处	rèn chǔ
认影为头	rèn yǐng wéi tóu
认得	rèn de
认得破	rèn de pò
认识	rèn shi
认识论	rèn shi lùn
认贼为子	rèn zéi wéi zǐ
认贼为父	rèn zéi wéi fù
认贼作子	rèn zéi zuò zǐ
讥兴	jī xīng
讥切	jī qiē
讥弹	jī tán
讥查	jī zhā
讦切	jié qiē
讨价还价	tǎo jià huán jià
讨便宜	tǎo pián yí
讨臊	tǎo sào
讨还	tǎo huán
让子	ràng zǐ
让长	ràng cháng
讪搭搭地	shàn dā dā dì
讪答答地	shàn dā dā dì
讫尽	qì jìn
讫情尽意	qì qíng jìn yì
讬兴	tuō xīng
讬地	tuō dì
讬处	tuō chǔ
讬孤寄命	xíng gū jì mìng
讬物寓兴	tuō wù yù xīng
讬舍	tuō shè
讬载	tuō zǎi
讬迹	tuō jì
训切	xùn qiē
训长	xùn cháng
议处	yì chǔ
议长	yì cháng
讯供	xùn gòng
讯掠	xùn lüě
讯诘	xùn jié
记得	jì de
记曲	jì qǔ
记曲娘子	jì qǔ niáng zǐ
记载	jì zǎi
记迹	jì jì
讲供	jiǎng gòng
讲切	jiǎng qiē
讲处	jiǎng chǔ
讲舍	jiǎng shè
讳迹	huì jì
讴曲	ōu qǔ
讴轧	ōu zhá
讵得	jù de
讷朴	nè piáo
许处	xǔ chǔ
许长	xǔ cháng
讹殽	é yáo
论切	lùn qiē
论处	lùn chǔ
论短道长	lùn duǎn dào cháng
论著	lùn zhù
论诘	lùn jié
论诤	lùn zhèng
论语	lún yǔ
论载	lùn zǎi
论长说短	lùn cháng shuō duǎn
论长道短	lùn cháng dào duǎn
论难	lùn nàn
论黄数黑	lùn huáng shǔ hēi
讼地	sòng dì
讼愬	sòng shuò
讼曲	sòng qǔ
讼氓	sòng méng
讽兴	fěng xīng
讽切	fěng qiē
设佛	shè fó
设供	shè gòng
设处	shè chǔ
设心处虑	shè xīn chǔ lǜ
设舍	shè shè
设身处地	shè shēn chǔ dì
访查	fǎng zhā
访泊	fǎng bó
访覃	fǎng qín
诂经精舍	gǔ jīng jīng shè
诃佛诋巫	hē fó dǐ wū
诃佛骂祖	hē fó mà zǔ
诃子	hē zǐ
诃梨勒	hē lí lè
诃梨子	hē lí zǐ
诃罗陁国	hē luó tuó guó
诃诘	hē jié
诃达罗支国	hē dá luó zhī guó
诃黎勒	hē lí lè
评传	píng zhuàn
评卷	píng juàn
评弹	píng tán
评泊	píng bó
识得	shí de
识微知著	shí wēi zhī zhuó
识念	zhì niàn
识时务者为俊杰	shí shí wù zhě wéi jùn jié
识曲	shí qǔ
识相	shí xiàng
识起倒	shí qǐ dǎo
诇伺	xiòng sì
诈勒	zhà lè
诈卜	zhà bǔ
诈哄	zhà hǒng
诈降	zhà xiáng
诉长道短	sù cháng dào duǎn
诊切	zhěn qiē
诊藉	zhěn jiè
诋切	dǐ qiē
诋嫚	dǐ màn
诋訾	dǐ zǐ
诋诘	dǐ jié
诋谩	dǐ màn
词不逮意	cí bù dài yì
词不逮理	cí bù dài lǐ
词卷	cí juàn
词掖	cí yè
词曲	cí qǔ
词甚切激	cí shèn qiè jī
词穷理尽	cí qióng lǐ jìn
词筩	cí yǒng
诎折	qū shé
诎曲	qū qǔ
诎要桡腘	qū yào ráo yù
诏卷	zhào juàn
译著	yì zhù
译载	yì zǎi
译长	yì cháng
诓哄	kuāng hǒng
试卷	shì juàn
试守孝子	shì shǒu xiào zǐ
试帖	shì tiě
试帖诗	shì tiě shī
试种	shì zhòng
试香罗	shì xiāng luó
诗书发冢	shī shū fà zhǒng
诗云子曰	shī yún zǐ yuè
诗什	shī shí
诗佛	shī fó
诗卷	shī juàn
诗天子	shī tiān zǐ
诗宰相	shī zǎi xiàng
诗窖子	shī jiào zǐ
诗筩	shī yǒng
诗肠鼓吹	shī chá gǔ chuì
诗行	shī háng
诗贴子	shī tiē zǐ
诘兵	jié bīng
诘呵	jié hē
诘奸	jié jiān
诘实	jié shí
诘审	jié shěn
诘对	jié duì
诘屈磝碻	jí qū áo qiāo
诘屈謷牙	jié qū áo yá
诘戎	jié róng
诘戎治兵	jié róng zhì bīng
诘抗	jié kàng
诘折	jié shé
诘擿	jié tī
诘斥	jié chì
诘断	jié duàn
诘日	jié rì
诘旦	jié dàn
诘早	jié zǎo
诘明	jié míng
诘晓	jié xiǎo
诘晨	jié chén
诘曲	jié qǔ
诘曲聱牙	jié qǔ áo yá
诘武	jié wǔ
诘治	jié zhì
诘盗	jié dào
诘盘	jié pán
诘禁	jié jìn
诘究	jié jiū
诘穷	jié qióng
诘让	jié ràng
诘讯	jié xùn
诘论	jié lùn
诘证	jié zhèng
诘诈	jié zhà
诘诉	jié sù
诘诎	jié qū
诘诎聱牙	jié qū áo yá
诘诛	jié zhū
诘询	jié xún
诘诮	jié qiào
诘调	jié diào
诘谪	jié zhé
诘谯	jié qiáo
诘责	jié zé
诘质	jié zhì
诘蹶	jié juě
诘轧	jié zhá
诘辩	jié biàn
诘辱	jié rǔ
诘逐	jié zhú
诘问	jié wèn
诘难	jié nán
诘鞠	jié jū
诘鞫	jié jū
诘驳	jié bó
诘验	jié yàn
诙啁	huī zhōu
诚切	chéng qiē
诚朴	chéng piáo
诚绩	chéng jì
诛剥	zhū bāo
诛尽杀绝	zhū jìn shā jué
诛诘	zhū jié
话口儿	huà kǒu er
话把	huà bà
话把儿	huà bà er
话把戏	huà bà xì
话篓子	huà lǒu zǐ
话长	huà cháng
话长短	huà cháng duǎn
话长说短	huà cháng shuō duǎn
诞兴	dàn xīng
诞应	dàn yìng
诞得	dàn de
诞谩	dàn màn
诞谩不经	dàn màn bù jīng
诞载	dàn zǎi
诟嫚	gòu màn
诟诘	gòu jié
诡挟	guǐ jiā
诡曲	guǐ qǔ
诡更	guǐ gēng
诡沓	guǐ tà
诡迹	guǐ jì
询吁之乐	xún yù zhī yuè
询查	xún zhā
询诘	xún jié
诣阙	yì què
诤人	zhèng rén
诤厌	zhèng yàn
诤子	zhèng zǐ
诤心	zhèng xīn
诤戒	zhèng jiè
诤气	zhèng qì
诤舌	zhèng shé
诤言	zhèng yán
诤论	zhèng lùn
诤谏	zhèng jiàn
诤辞	zhèng cí
该切	gāi qiē
该尽	gāi jìn
该应	gāi yìng
该着	gāi zháo
该罗	gāi luó
该载	gāi zǎi
详切	xiáng qiē
详处	xiáng chǔ
详尽	xiáng jìn
详尽地	xiáng jìn de
详应	xiáng yìng
详情度理	xiáng qíng duó lǐ
详星拜斗	xiáng xīng bài dǒu
详曲	xiáng qǔ
详狂	yáng kuáng
详载	xiáng zǎi
诪张为幻	zhōu zhāng wéi huàn
诫勒	jiè lè
诬愬	wū shuò
诬良为盗	wū liáng wéi dào
诬谩	wū màn
语不惊人	yǔ bù jīng rèn
语剌剌	yǔ là là
语塞	yǔ sè
语短情长	yǔ duǎn qíng cháng
语笑喧哗	yǔ xiào xuān huá
语笑喧阗	yǔ xiào xuān tiān
语重心长	yǔ zhòng xīn cháng
语重心长地说	yǔ zhòng xīn cháng de shuō
语长心重	yǔ cháng xīn zhòng
诮哗	qiào huá
诮诘	qiào jié
误人子弟	wù rén zǐ dì
误以为	wù yǐ wéi
误作非为	wù zuò fēi wéi
误差	wù chā
误缪	wù miù
诱供	yòu gòng
诱哄	yòu hòng
诱掖	yòu yè
诱掖后进	yòu yè hòu jìn
诱掖奖劝	yòu yè jiǎng quàn
诱掖奬劝	yòu yè jiǎng quàn
诱降	yòu xiáng
诲人不惓	huì rén bù tiě
诳子	kuáng zǐ
诳谝	kuáng piǎn
诳谩	kuáng màn
说不上去	shuō bù shǎng qù
说不了	shuō bù liǎo
说不到	shuō bú dào
说不尽	shuō bù jìn
说不着	shuō bù zháo
说什	shuō shí
说什么	shuō shí mǒ
说到点子上	shuō dào diǎn zǐ shàng
说啥	shuō shá
说嘴郎中无好药	shuō zuǐ láng zhōng wú hào yào
说地谈天	shuō dì tán tiān
说头儿	shuō tou er
说媒拉纤	shuō méi lā qiàn
说得	shuō de
说得去	shuō děi qù
说得响	shuō de xiǎng
说得嘴	shuō de zuǐ
说得拢	shuō de lǒng
说得来	shuō de lái
说得着	shuō de zháo
说得起	shuō de qǐ
说憙	shuō xǐ
说来话长	shuō lái huà cháng
说白道緑	shuō bái dào lù
说短论长	shuō duǎn lùn cháng
说短道长	shuō duǎn dào cháng
说老婆舌头	shuō lǎo pó shé tou
说载	shuō zǎi
说长论短	shuō cháng lùn duǎn
说长话短	shuō cháng huà duǎn
说长说短	shuō cháng shuō duǎn
说长道短	shuō cháng dào duǎn
诶诒	ēi yí
请假	qǐng jià
请卖爵子	qǐng mài jué zǐ
请地	qǐng dì
请将不如激将	qǐng jiàng bù rú jī jiàng
请帖	qǐng tiě
请由此亡	qing you chi wang
请自隗始	qǐng zì wěi shǐ
请降	qǐng xiáng
请靓	qǐng liàng
诸侯长	zhū hóu cháng
诸处	zhū chǔ
诸子	zhū zǐ
诸子百家	zhū zǐ bǎi jiā
诸罗	zhū luó
诸葛	zhū gě
诸葛亮	zhū gě liàng
诸葛垒	zhū gě lěi
诸葛庐	zhū gě lú
诸葛弩	zhū gě nǔ
诸葛灯	zhū gě dēng
诸葛笔	zhū gě bǐ
诸葛菜	zhū gě cài
诸葛铜鼓	zhū gě tóng gǔ
诸葛鼓	zhū gě gǔ
诺矩罗	nuò jǔ luó
读为	dú wéi
读书君子	dú shū jūn zǐ
读书得间	dú shū dé jiàn
读书破万卷	dú shū pò wàn juàn
读书种子	dú shū zhǒng zǐ
读卷	dú juàn
课卷	kè juàn
课嘴撩牙	kè zuǐ liáo yá
课子	kè zǐ
课绩	kè jì
课长	kè cháng
谀中伤地	yú zhòng shāng de
谁个	shuí gè
谁之罪	shuí zhī zuì
谁人	shuí rén
谁们	shuí men
谁何	shuí hé
谁侬	shuí nóng
谁信道	shuí xìn dào
谁分	shuí fēn
谁匡	shuí kuāng
谁堪	shuí kān
谁子	shuí zǐ
谁家	shuí jiā
谁家子	shuí jiā zǐ
谁寻	shuí xún
谁差	shuí chà
谁当	shuí dāng
谁数	shuí shù
谁料	shuí liào
谁昔	shuí xī
谁是谁非	shuí shì shuí fēi
谁某	shuí mǒu
谁氏	shuí shì
谁生	shuí shēng
谁肯	shuí kěn
谁能不含	shuí néng bù hán
谁行	shuí xíng
谁谁	shuí shuí
谁边	shuí biān
谁逻	shuí luó
谁门	shuí mén
调三惑四	tiáo sān huò sì
调三斡四	tiáo sān wò sì
调三窝四	tiáo sān wō sì
调丝	tiáo sī
调丝品竹	tiáo sī pǐn zhú
调人	tiáo rén
调价	tiáo jià
调侃	tiáo kǎn
调侃儿	tiáo kǎn ér
调侃地	tiáo kǎn de
调停	tiáo tíng
调停两用	tiáo tíng liǎng yòng
调元	tiáo yuán
调元制	tiáo yuán zhì
调元手	tiáo yuán shǒu
调光	tiáo guāng
调兵遣将	diào bīng qiǎn jiàng
调养	tiáo yǎng
调准	tiáo zhǔn
调制	tiáo zhì
调剂	tiáo jì
调匀	tiáo yún
调匙	diào chí
调协	tiáo xié
调卷	diào juàn
调合	tiáo hé
调味	tiáo wèi
调味品	tiáo wèi pǐn
调和	tiáo hé
